,course_id,course_title,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,subject,year
2863,543346,ReactJS Course: Learn JavaScript Library Used by Facebook&IG,True,50,1018,33,41,Intermediate Level,3.0,Web Development,2015
2864,575644,Building a Ruby on Rails Application with Neo4j,False,0,4830,38,7,Intermediate Level,0.5333333333333333,Web Development,2015
2865,877036,Sara Learns to Code.  Making an App from Scratch,True,60,402,20,35,Beginner Level,4.0,Web Development,2016
2866,691760,Ajax  for Beginners: A Very Basic Introduction,True,65,755,5,18,Beginner Level,2.0,Web Development,2016
2867,579182,Wordpress Essentials: Useful Plugins,True,25,1087,7,24,Beginner Level,1.0,Web Development,2015
2868,1071060,Django by Example,True,125,170,21,78,Expert Level,9.0,Web Development,2017
2869,235990,Build A Great Wordpress Website For Your Business in 2 Hours,True,35,1054,4,26,All Levels,2.0,Web Development,2014
2870,469678,Wordpress on AWS: The Easy way to AWS for Free Fast hosting ,True,40,245,23,36,All Levels,1.0,Web Development,2015
2871,708514,Mastering TypeScript,True,95,353,34,41,Expert Level,3.0,Web Development,2015
2872,601260,Mastering AngularJS UI Development,True,95,464,26,22,Expert Level,1.5,Web Development,2015
2873,687642,Custom Theme Creation for WordPress using HTML5 and CSS3,True,35,298,20,24,Beginner Level,1.5,Web Development,2015
2874,654422,Create a PHP Contact Form in Bootstrap,True,20,2238,65,12,All Levels,1.0,Web Development,2015
2875,902748,Introduction To Data Analytics Using Microsoft Power BI,True,45,1764,33,16,All Levels,1.5,Web Development,2016
2876,634754,HTML Made Simple For Beginners: Create a One Page Website,True,65,3380,50,16,Beginner Level,2.0,Web Development,2015
2877,1112844,The Complete Web Developer Masterclass: Beginner To Advanced,True,20,1030,11,30,All Levels,2.5,Web Development,2017
2878,1026206,Website Builder Software Previews,True,25,1406,12,20,Beginner Level,1.0,Web Development,2016
2879,484872,Learn How to Create Your Own Social Network,True,50,4732,5,14,All Levels,2.0,Web Development,2015
2880,773824,"Learn By Example: The Foundations of HTML, CSS & Javascript",True,50,1724,72,94,All Levels,13.0,Web Development,2016
2881,846578,JavaScript manipulation of the DOM Document Object Model,True,20,1618,46,20,Beginner Level,1.5,Web Development,2016
2882,358508,Create Jekyll blog and host it on Github like a Ninja,True,20,5056,74,11,Beginner Level,2.0,Web Development,2014
2883,975060,Learn React JS from scratch,True,115,1562,42,34,Beginner Level,4.0,Web Development,2016
2884,904818,Web Security: Common Vulnerabilities And Their Mitigation,True,50,1547,30,56,All Levels,8.0,Web Development,2016
2885,472526,PHP for Beginners,True,40,2626,95,135,Beginner Level,6.0,Web Development,2015
2886,241590,Make a professional website - 30 Day Guarantee. Discounted!,True,20,11167,34,13,All Levels,2.0,Web Development,2014
2887,1182108,Symfony 3: Build a PHP Application with Symfony,True,20,466,11,25,All Levels,2.0,Web Development,2017
2888,1156648,Learn ASP.Net Web API 2 for Absolute Beginner,True,30,1355,14,29,All Levels,3.5,Web Development,2017
2889,642696,Build a Website in 30 Minutes,True,95,5065,40,12,Beginner Level,0.5333333333333333,Web Development,2015
2890,1121696,Google Blogger : How to Create a Blog,True,20,1763,17,30,Beginner Level,2.0,Web Development,2017
2891,389240,How to Make a Website Without Coding- WordPress & Web Skills,True,30,6413,107,123,All Levels,9.0,Web Development,2015
2892,297044,Learn WCF And Web APIs From Scratch,True,50,5398,358,83,Intermediate Level,10.5,Web Development,2014
2893,462668,How To Build A Website From Scratch + Blogging Blueprint,True,20,7017,37,28,All Levels,3.5,Web Development,2015
2894,565282,Learn To Create Different Website Layouts & Media Queries ,True,195,6510,45,22,All Levels,2.0,Web Development,2015
2895,1011550,Build Sign Up and Login Forms With Bootstrap Modal,True,20,1898,19,31,All Levels,4.0,Web Development,2016
2896,409618,"Build a Real Time web app in node.js , Angular.js, mongoDB",True,20,3299,166,34,All Levels,4.0,Web Development,2015
2897,1226008,Superb jQuery Course - Become Certified jQuery Developer,True,95,817,6,32,All Levels,1.5,Web Development,2017
2898,1211960,How To Build A Facebook Messenger Chat Bot From Scratch,True,120,1798,20,24,Beginner Level,1.5,Web Development,2017
2899,1169848,"Build Your Own Calculator App with Javascript, HTML5 & CSS",True,50,3688,49,11,All Levels,1.0,Web Development,2017
2900,896858,The Complete WordPress Development & Customization Course,True,100,1611,165,157,Expert Level,12.5,Web Development,2016
2901,696016,HTML CSS Easy steps to create a web template from scratch,True,200,11574,78,15,Beginner Level,1.0,Web Development,2015
2902,993148,Learn jQuery AJAX in 1 hour,True,195,2547,62,18,Intermediate Level,1.0,Web Development,2016
2903,1145206,Develop Competitive Plugins for WordPress and WooCommerce,True,150,2063,18,12,All Levels,1.0,Web Development,2017
2904,534376,Get Results - Core Principles of Web Development Tricks Tips,True,75,22355,54,26,All Levels,1.5,Web Development,2015
2905,570416,JSON Faster Sleeker & Easier Discover the benefits learn it,True,200,8577,69,31,All Levels,1.5,Web Development,2015
2906,1017116,Get to know HTML Learn HTML Basics,True,200,10674,102,26,Beginner Level,2.0,Web Development,2016
2907,1243474,Ultimate Css & JQuery Form Designing From Beginner to Expert,True,115,783,5,13,All Levels,1.0,Web Development,2017
2908,732556,PHP: Complete Registration and Login with Email Verification,True,20,12781,145,22,All Levels,2.5,Web Development,2016
2909,426196,JavaScript from Beginner to Expert,True,125,5484,439,92,All Levels,12.5,Web Development,2015
2910,747552,Build a website HTML5 CSS3 Beginner Course,True,150,7884,44,28,Beginner Level,2.0,Web Development,2016
2911,556922,Learn Ruby on Rails: Stripe Payment Processing,True,40,15724,33,29,All Levels,1.5,Web Development,2016
2912,1147064,WordPress For Beginners | No Coding Required,True,20,3106,31,13,All Levels,1.0,Web Development,2017
2913,651780,jQuery For Beginners : A Basic Introduction,True,65,6293,165,8,Beginner Level,1.0,Web Development,2015
2914,944906,WordPress Plugins and Widgets,True,40,8711,29,12,Beginner Level,1.0,Web Development,2016
2915,674646,PHP Essential How to create build Amazing websites with PHP,True,75,8067,30,44,Beginner Level,3.5,Web Development,2015
2916,673420,HTML CSS JavaScript: Most popular ways to code HTML CSS JS,True,170,9332,172,33,All Levels,3.5,Web Development,2015
2917,584758,Bootstrap 3 Beginners: Create a Professional Landing Page,True,20,3271,278,54,Beginner Level,2.5,Web Development,2015
2918,1189280,Introduction to Node.js for Beginners,True,125,1367,17,58,Beginner Level,6.0,Web Development,2017
2919,543090,Introduction to Coding with Ruby,True,45,5077,126,66,Beginner Level,3.5,Web Development,2015
2920,611308,Complete PHP and MySql Course: From Beginner to Professional,True,200,6508,137,90,All Levels,6.5,Web Development,2015
2921,959604,Angular JS Essentials,True,195,4687,99,24,Beginner Level,4.0,Web Development,2017
2922,540724,How To Setup Web Hosting,False,0,11758,242,8,Beginner Level,1.0,Web Development,2015
2923,1089652,"Web Application Development using Redis, Express, and Socket",True,200,300,16,66,Beginner Level,6.0,Web Development,2017
2924,1049344,How to Start a WordPress Blog - Complete Beginners Guide!,False,0,3784,85,32,Beginner Level,2.0,Web Development,2017
2925,786494,CSS3 Gradients for Web Designers,True,20,1209,9,21,All Levels,1.5,Web Development,2016
2926,611518,Learn ASP NET MVC 5 step by step,True,20,1428,91,32,Intermediate Level,3.0,Web Development,2015
2927,956888,Tumult Hype Pro Basics: HTML5 Animations Made Easier,True,50,716,32,57,Beginner Level,4.0,Web Development,2016
2928,188828,Web Hosting Set Up and WordPress Installation For Beginners,False,0,12563,239,11,Beginner Level,0.5666666666666667,Web Development,2014
2929,382258,Ruby on Rails 4---A Test-Driven Approach,True,100,1518,55,122,Beginner Level,19.0,Web Development,2015
2930,955138,AJAX :basics for beginners,True,35,1241,23,9,All Levels,0.5666666666666667,Web Development,2016
2931,1085064,Let's JavaScript!  Code a calculator,True,35,380,10,30,Beginner Level,2.0,Web Development,2017
2932,1038786,JavaScript from Beginner to Advanced,True,195,395,18,57,All Levels,17.0,Web Development,2016
2933,512000,WordPress Theme Academy with Bootstrap,True,20,1169,110,64,Intermediate Level,7.5,Web Development,2015
2934,1148412,Building a eCommerce Startup in 4 Hours [Livestream],True,50,1114,8,23,Beginner Level,3.0,Web Development,2017
2935,1254172,Responsive PHP Registration Form: From Scratch,True,95,5738,9,35,All Levels,4.0,Web Development,2017
2936,1105778,A-Frame WebVR Programming Tutorial Series (Virtual Reality),True,40,6648,16,22,Beginner Level,1.5,Web Development,2017
2937,1240522,Learn Bootstrap And Make Responsive Websites,True,25,1605,10,32,All Levels,3.5,Web Development,2017
2938,903526,HTML Web Development Crash Course,True,20,4848,33,17,Beginner Level,1.5,Web Development,2016
2939,53256,Bootstrap Basics: Program Responsive Websites,True,75,4743,393,28,All Levels,3.0,Web Development,2013
2940,1030440,Projects with JSON and APIs,True,20,1520,34,23,All Levels,2.0,Web Development,2017
2941,947498,Web Design HTML CSS How to Create a Website from Scratch,True,50,3601,28,22,Beginner Level,2.0,Web Development,2016
2942,761768,"Create Complete Sign up System using PHP, jQuery and Ajax",True,200,4033,40,25,All Levels,3.0,Web Development,2016
2943,173134,Adobe Flash for Beginners - Build Flash Website From Scratch,True,200,17071,17,15,All Levels,1.5,Web Development,2014
2944,881210,Learn Complete WordPress for Building a Professional Sites,True,80,13708,92,62,All Levels,9.0,Web Development,2016
2945,1140232,Devtools 2017: Beginner to Expert w/ Chrome Developer Tools,True,125,430,54,39,All Levels,2.5,Web Development,2017
2946,767656,Bootstrap Essential Training - Create Your Very Own Website,True,20,2643,34,83,All Levels,9.0,Web Development,2016
2947,671960,Angular 2 Jump Start With Typescript,True,20,1731,90,74,All Levels,4.0,Web Development,2015
2948,686764,Learn Plugin Development in WordPress By Building  Projects,True,60,1313,121,62,All Levels,11.0,Web Development,2016
2949,862478,"Build Your Startup with No Coding (Design, Develop & Ship)",True,30,775,245,82,All Levels,8.0,Web Development,2016
2950,834600,The Web Developers Guide: Learn HTML & CSS Fundamentals,True,20,2243,27,97,All Levels,7.0,Web Development,2016
2951,690788,Learn PHP Programming for Absolute Beginners - Lite,True,20,2749,62,7,All Levels,0.6833333333333333,Web Development,2015
2952,854756,Learn Drupal 8 - With a Live Project,True,55,2012,15,59,All Levels,3.5,Web Development,2017
2953,1023668,Supreme NodeJS Course - For Beginners,True,200,1080,37,76,All Levels,3.5,Web Development,2016
2954,482404,CSS3 for beginners,True,195,3831,15,25,Beginner Level,1.5,Web Development,2015
2955,624578,Javascript for beginners,True,75,2071,57,14,Beginner Level,1.5,Web Development,2015
2956,753940,Become a Bootstrap Expert: Build 20 Layouts!,True,35,2755,57,179,All Levels,17.5,Web Development,2016
2957,862428,PHP : Learn to upload files to Amazon S3 and use CloudFront,True,50,1216,36,28,All Levels,3.0,Web Development,2016
2958,739770,PHP MySQL: Learn PHP MySQL with Project,True,20,2314,77,25,All Levels,2.0,Web Development,2016
2959,599532,How to Set Up a Self-Hosted Wordpress Website in 30 Minutes,False,0,8770,261,13,Beginner Level,0.5333333333333333,Web Development,2015
2960,270808,Projects in Django and Python,True,60,1764,53,28,All Levels,6.5,Web Development,2014
2961,106156,"Create, Update and Manage Your Own Website Using Drupal 7",True,120,2837,68,49,All Levels,7.0,Web Development,2013
2962,589342,Learn HTML - The programming language to build a webpage!,True,25,1655,39,19,Beginner Level,1.0,Web Development,2016
2963,37684,Learn To Program JavaScript (in ten easy steps),True,75,2721,96,44,Beginner Level,5.5,Web Development,2013
2964,964118,Bootstrap :basics for beginners,True,40,1152,20,14,All Levels,1.0,Web Development,2016
2965,212374,Introduction to CSS Development,False,0,15493,415,25,Beginner Level,2.0,Web Development,2014
2966,970252,PHP :basics for beginners,True,45,1562,4,12,All Levels,1.5,Web Development,2016
2967,465870,Beginning Oracle WebLogic for Administrators,False,0,9786,989,7,Beginner Level,0.7,Web Development,2015
2968,442504,Build an HTML5 and CSS3 Website in 35 Minutes,True,20,1904,25,17,Beginner Level,0.7,Web Development,2015
2969,1121650,Angular 2 Routing: Up And Running,False,0,3357,84,13,Intermediate Level,0.6166666666666667,Web Development,2017
2970,737758,Advanced Prezi: Make Amazing Presentations ,True,30,2200,25,12,All Levels,1.0,Web Development,2016
2971,72262,1 hour jQuery,True,100,5456,133,25,Beginner Level,1.0,Web Development,2013
2972,443746,The WpFASTER WordPress Speed Optimization Master Course,True,175,2134,215,55,All Levels,7.0,Web Development,2015
2973,416282,How to Build Your Own Website with WordPress: A Step-by-Step Guide ,True,95,4675,15,56,All Levels,6.0,Web Development,2015
2974,645714,Build Apps with ReactJS: The Complete Course,True,40,1433,145,34,All Levels,5.5,Web Development,2015
2975,929260,Learn SASS: from beginner to expert,True,20,1734,9,13,Beginner Level,1.0,Web Development,2016
2976,683394,The complete HTML5 course,True,20,3461,11,23,Beginner Level,1.5,Web Development,2015
2977,311916,Create a Responsive Website with Bootstrap 3,True,50,4076,39,22,Intermediate Level,3.0,Web Development,2014
2978,1009166,Lerning PHP by building website,True,185,567,63,34,All Levels,8.0,Web Development,2016
2979,947116,Learn PHP Object Oriented Features with Simple Examples,True,20,1723,28,7,All Levels,1.0,Web Development,2016
2980,835712,Crash Course - Learn to Create a PHP MVC Framework,True,50,1282,117,12,All Levels,1.0,Web Development,2016
2981,954036,JSON :basics for beginners,True,45,2052,18,8,All Levels,0.55,Web Development,2016
2982,745120,CSSCasts; CSS libraries Plugins Tips & Tricks for Developers,True,200,1874,40,224,All Levels,44.5,Web Development,2016
2983,797040,Complete Guide to Front-End Web Development and Design,True,200,1119,111,204,Beginner Level,16.5,Web Development,2016
2984,795278,"Build Ajax Web Apps with Laravel 5.2, Bootstrap and jQuery",True,100,1023,131,44,All Levels,5.0,Web Development,2016
2985,8324,Javascript for Beginners,True,20,3697,195,48,All Levels,3.0,Web Development,2011
2986,756914,MongooseJS Essentials - Learn MongoDB for Node.js,False,0,21682,1106,8,Beginner Level,0.7333333333333333,Web Development,2016
2987,405840,Regular Expressions for Beginners - Universal,True,100,1975,141,36,All Levels,3.0,Web Development,2017
2988,899534,Learn Redis from Scratch,True,40,553,84,31,Intermediate Level,3.0,Web Development,2016
2989,570848,WordPress Plugin Development -> Deep dive discovery!,True,40,2650,19,39,All Levels,2.0,Web Development,2015
2990,714678,Learn Ajax and jquery with PHP,True,20,2964,8,9,Beginner Level,1.5,Web Development,2016
2991,791610,Create a business website with WordPress,True,50,1624,31,38,All Levels,4.0,Web Development,2016
2992,631472,DesktopServer : Install WordPress Locally  - Work Anywhere!,True,65,1640,22,29,Beginner Level,2.0,Web Development,2015
2993,856530,Understand PHP Arrays and HTTP Request in a Better Way,True,35,1627,38,7,All Levels,0.5833333333333334,Web Development,2016
2994,530092,Mastering CSS,True,95,1815,249,42,Expert Level,5.0,Web Development,2015
2995,1211160,The Complete Wordpress Theme Development Guide,True,25,1011,2,19,Beginner Level,2.0,Web Development,2017
2996,977470,The Complete HMTL5 Course - Go From Beginner To Advanced!,True,95,2430,15,36,All Levels,2.0,Web Development,2016
2997,504316,Learn Jquery from Scratch 2-Hour Training ,True,20,5318,56,13,Beginner Level,1.5,Web Development,2015
2998,389018,How to Create a Wordpress Website from Scratch - No Coding,True,20,7018,28,38,All Levels,3.0,Web Development,2015
2999,937206,Learn PHP CodeIgniter Framework with AJAX and Bootstrap,True,75,1634,52,21,All Levels,2.5,Web Development,2016
3000,739090,The Complete Guide to JavaScript Development,True,110,3590,36,104,All Levels,14.0,Web Development,2016
3001,720144,Basic HTML CSS and Web Design,True,30,4030,92,46,Beginner Level,9.0,Web Development,2016
3002,365816,Build Professional WordPress Website,True,145,4020,95,52,All Levels,3.5,Web Development,2015
3003,977474,Ultimate CSS3 Course - From Beginners To Professional,True,95,2635,25,30,All Levels,2.0,Web Development,2016
3004,481696,Code & Grow Rich:  Earn More As An Entrepreneur Or Developer,True,200,7211,52,491,All Levels,57.0,Web Development,2016
3005,978850,Learn by Example : ReactJS,True,50,1496,37,74,Beginner Level,7.5,Web Development,2016
3006,825354,React.js Quickly: Developing Scalable Web User Interfaces,True,50,4447,76,24,Intermediate Level,4.0,Web Development,2016
3007,822670,JavaScript - Tricks and Workarounds,True,100,1410,134,67,All Levels,5.0,Web Development,2016
3008,65492,Kids Coding - Beginner HTML,True,20,6628,53,19,Beginner Level,1.0,Web Development,2013
3009,1051672,Learn PHP from scratch!!,True,25,1908,12,17,Beginner Level,1.5,Web Development,2017
3010,688968,PHP with PDO - ULTIMATE Crash Course,True,50,1248,171,18,All Levels,1.5,Web Development,2015
3011,495484,JavaScript for beginners with live examples,True,195,4587,46,49,Beginner Level,4.0,Web Development,2015
3012,398456,Bootstrap 3 Introduction : Create RESPONSIVE Websites Fast,True,50,2351,302,16,All Levels,2.5,Web Development,2015
3013,615084,Laravel(5.2) PHP Framework  Jump Start for beginners,True,20,3898,95,32,Beginner Level,3.0,Web Development,2015
3014,492818,Professional WordPress Theme Development For 2017,True,20,3185,102,94,All Levels,8.0,Web Development,2015
3015,1055322,Learn Laravel PHP Framework Building Multi User SEO Blog APP,True,100,557,92,133,All Levels,9.5,Web Development,2017
3016,1112604,Javascript Specialist,True,200,408,39,80,Beginner Level,8.0,Web Development,2017
3017,424864,Write PHP Like a Pro: Build a PHP MVC Framework From Scratch,True,70,1703,435,65,All Levels,3.0,Web Development,2016
3018,516062,JavaScript Intro to learning JavaScript web programming,True,20,17554,94,16,Beginner Level,1.5,Web Development,2015
3019,92760,Crash Course: Fundamentals Of HTML & CSS From Scratch.,True,20,7368,216,52,Beginner Level,2.0,Web Development,2013
3020,1064104,"Laravel, the complete guide with real world projects",True,200,676,119,125,All Levels,14.0,Web Development,2017
3021,900434,VueJS V1 Introduction to VueJS JavaScript Framework,True,200,3632,28,31,Beginner Level,2.0,Web Development,2016
3022,609992,HTML CSS: Essential steps to learn HTML CSS,True,145,10576,154,23,Beginner Level,2.5,Web Development,2015
3023,77642,Learn HTML 5 in 1 hour,True,100,11643,169,21,Beginner Level,1.0,Web Development,2013
3024,269006,Learn Html5 & CSS3 from scratch,True,20,13960,239,19,All Levels,2.5,Web Development,2014
3025,151956,Responsive Web Design: Made Easy,True,195,5085,106,27,All Levels,6.5,Web Development,2014
3026,908996,Parse Server: From Front End to Full Stack,True,200,1130,162,66,Intermediate Level,6.0,Web Development,2016
3027,269638,Codeigniter: How to use Codeigniter that drives knowledge,True,150,14606,235,21,All Levels,3.0,Web Development,2014
3028,452684,jQuery for Beginners - Create Website Animations Easily,True,100,2971,285,28,All Levels,3.0,Web Development,2015
3029,844458,How to Build Chat Bots: From Beginner to Intermediate,True,140,2814,107,35,All Levels,2.0,Web Development,2016
3030,403604,Web Development with BootStrap - 16 Instant Themes Included!,True,40,1355,45,27,All Levels,3.5,Web Development,2015
3031,549094,Install a Wordpress Theme the Correct Way & Charge Others,True,20,2335,13,18,All Levels,1.0,Web Development,2015
3032,59014,Coding for Entrepreneurs Basic,False,0,161029,279,27,Beginner Level,3.5,Web Development,2013
3033,45941,The CSS and CSS3 Crash Course,True,150,2051,99,76,All Levels,13.0,Web Development,2013
3034,851868,Build a Business or Personal Website Using Wordpress,True,200,1069,12,61,Beginner Level,4.5,Web Development,2016
3035,814206,Learn By Example: PHP For Dynamic Websites,True,50,1439,10,77,Beginner Level,13.0,Web Development,2016
3036,590406,Learn ReactJS: Code Like A Facebook Developer,True,20,1948,72,45,Intermediate Level,5.0,Web Development,2015
3037,680180,Learn to Build Web Apps using D3JS,True,40,841,99,29,All Levels,3.5,Web Development,2015
3038,899492,How to create awesome website and e-commerce in 1 hour,True,20,937,4,10,All Levels,1.0,Web Development,2016
3039,1056848,Joomla for Beginners - Learn how to build a website with CMS,True,95,583,7,35,Beginner Level,3.5,Web Development,2017
3040,846412,Learning Drupal 8,True,50,577,97,101,All Levels,9.5,Web Development,2016
3041,336938,Learn How To Build a Web Application Without Coding,False,0,9364,311,10,Beginner Level,0.5333333333333333,Web Development,2015
3042,375136,Rock Solid Wordpress Security - Secure Web Development,False,0,5052,92,23,All Levels,1.5,Web Development,2014
3043,602218,Mastering JavaScript,True,95,694,39,39,Expert Level,4.0,Web Development,2015
3044,1022682,PHP Laravel 5:Creating a CRUD application,True,45,511,12,7,All Levels,0.55,Web Development,2016
3045,968304,XQUERY :basics for beginners,True,40,937,2,6,All Levels,0.6333333333333333,Web Development,2016
3046,180547,PHP Development with the Laravel Framework,True,50,1611,24,20,All Levels,3.5,Web Development,2014
3047,1178762,WordPress Development - Themes and Plugins Complete Guide,True,200,103,11,72,All Levels,5.5,Web Development,2017
3048,641236,Basic JavaScript: Build 4 Basic JavaScript Projects,True,40,670,33,37,Beginner Level,4.5,Web Development,2016
3049,130168,HTML and CSS for Beginning Web Developers,True,100,1606,28,73,Beginner Level,9.0,Web Development,2013
3050,1002210,Popular JavaScript Framework:Learn The Language Of Angular 2,True,200,260,22,64,Beginner Level,11.0,Web Development,2016
3051,1076424,The Ultimate Guide to the Best WordPress Plugins Part 1,True,50,122,10,116,All Levels,10.5,Web Development,2017
3052,968278,XSLT :basics for beginners,True,35,877,6,7,All Levels,0.5333333333333333,Web Development,2016
3053,50528,The Complete Wordpress Plugin Development Course - 8 Plugins,True,200,1215,58,33,All Levels,2.5,Web Development,2013
3054,1075808,JSON Crash Course for Beginners,True,45,3323,90,7,Beginner Level,0.6333333333333333,Web Development,2017
3055,560996,You can create Incredible Websites with HTML CSS learn how,True,100,11892,50,28,All Levels,2.5,Web Development,2015
3056,654680,JavaScript Tricks how to create code projects from scratch,True,75,15106,31,16,All Levels,1.5,Web Development,2015
3057,975906,The Sass Course! Learn Sass for Real-World Websites,True,95,975,141,18,All Levels,3.5,Web Development,2016
3058,951060,Web Design How to Create a Website HTML CSS Bootstrap,True,75,5263,29,29,Beginner Level,2.0,Web Development,2016
3059,1142202,Master Angular 4 by Example - Build 7 Awesome Apps!,True,195,596,32,84,All Levels,8.0,Web Development,2017
3060,159760,Create A Custom Responsive WordPress Website For A Client,True,95,7517,89,47,All Levels,4.5,Web Development,2014
3061,30243,Mastering HTML5 Programming - The Easier Way,True,75,21653,138,35,All Levels,7.0,Web Development,2013
3062,566910,How to Launch Your Own Website Builder Service,True,20,9028,87,12,Beginner Level,1.5,Web Development,2015
3063,783158,Getting Started with HTML,True,40,7375,52,17,Beginner Level,1.5,Web Development,2016
3064,554384,Spring Framework 4 (Java Enterprise JEE) with AngularJS,True,95,5177,318,70,All Levels,13.5,Web Development,2015
3065,1027812,Build A Weather App With Ajax Using Open Weather Map API,True,20,6548,44,38,All Levels,4.0,Web Development,2016
3066,607048,Essentials of JavaScript Practice Coding Exercises Tips,True,80,28125,115,21,Beginner Level,2.0,Web Development,2015
3067,704732,Learn and Earn with HTML & CSS,True,20,9349,206,69,All Levels,4.0,Web Development,2016
3068,574876,Get started Creating Websites Everything you need provided,True,100,14260,44,43,Beginner Level,3.0,Web Development,2015
3069,803378,JavaScript in Action JavaScript Projects,True,150,7720,58,17,Beginner Level,1.5,Web Development,2016
3070,715516,Modern Web Development with Laravel 5.2 (PHP Framework),True,120,2142,536,71,All Levels,12.0,Web Development,2016
3071,101864,Programming for Entrepreneurs - JavaScript,True,200,12873,106,38,Beginner Level,2.5,Web Development,2013
3072,682484,Create a Website from Scratch using HTML CSS step by step,True,75,12882,95,20,Beginner Level,1.5,Web Development,2015
3073,657734,Complete AJAX Course: Learn AJAX Techniques Using Bootstrap,True,195,12368,89,26,All Levels,3.5,Web Development,2015
3074,797038,Learn jQuery by Example Course,True,170,8625,94,73,Beginner Level,5.0,Web Development,2016
3075,1099956,Bootstrap 4 Theme Development Masterclass,True,150,2641,28,15,All Levels,0.65,Web Development,2017
3076,1211800,Wordpress Theme Development for Beginners,True,20,1052,14,47,All Levels,8.0,Web Development,2017
3077,958750,Web Design Creating websites from scratch,True,75,13920,64,28,Beginner Level,2.0,Web Development,2016
3078,515188,HTML Learning the Basics Intro to HTML website coding,True,20,7416,65,14,Beginner Level,0.65,Web Development,2015
3079,1172740,Learn how to use Javascript Components with PHP and Symfony,True,90,1822,4,25,All Levels,2.0,Web Development,2017
3080,846832,So you think you know JavaScript?,True,50,1010,154,25,All Levels,6.0,Web Development,2016
3081,943306,Learn Node.js by building Udemy: Stripe + MailChimp + Wistia,True,110,1425,36,34,All Levels,5.5,Web Development,2016
3082,11153,Learn jQuery: An In-depth Course For Beginners,True,50,7014,95,62,All Levels,4.5,Web Development,2011
3083,147908,JavaScript for Beginning Web Developers,True,75,7785,416,33,Beginner Level,4.5,Web Development,2014
3084,688092,JQuery Create Overlay Popups from scratch using Jquery,True,50,4407,17,29,All Levels,2.5,Web Development,2015
3085,1047968,Vue JS 2: From Beginner to Professional,True,145,602,93,214,All Levels,15.5,Web Development,2016
3086,585496,Ultimate AngularJS: Build a Real-World App from Scratch,True,100,1712,438,49,All Levels,5.5,Web Development,2016
3087,911712,Wordpress Site Migration,True,20,1894,40,35,All Levels,1.5,Web Development,2016
3088,803074,introduction to HTML Course,True,20,3258,32,16,Beginner Level,2.0,Web Development,2016
3089,200742,Create Single Page Website using Twitter Bootstrap 3,True,20,7449,111,13,Intermediate Level,1.0,Web Development,2014
3090,1072248,The All-In-One Web Development Course,True,85,538,13,113,All Levels,18.5,Web Development,2017
3091,143028,Code a Responsive Website Using HTML5 and CSS for Beginners,True,50,1271,136,110,Beginner Level,7.5,Web Development,2014
3092,173888,AngularJS for the Real World - Learn by creating a WebApp,True,115,1407,137,69,All Levels,7.0,Web Development,2015
3093,361620,Wordpress Tutorial   ,True,200,2311,8,44,All Levels,1.5,Web Development,2014
3094,418386,Create a REAL Social Network like Facebook in PHP + MySQL,True,45,1002,178,174,All Levels,16.5,Web Development,2016
3095,212398,Advanced Node.js Development,True,55,2565,32,41,Expert Level,3.0,Web Development,2014
3096,1097778,ASP.NET MVC 5 Project - Facebook Clone,True,30,210,19,41,All Levels,5.0,Web Development,2017
3097,653852,Bootstrap For Beginners: A  Basic Introduction,True,55,1186,14,9,Beginner Level,0.6666666666666666,Web Development,2015
3098,598516,jQuery for Beginners,True,20,1421,17,36,All Levels,4.0,Web Development,2015
3099,900794,JavaScript Basics For Web Developers,True,20,958,14,17,Beginner Level,1.0,Web Development,2016
3100,564546,Learn PHP from Scratch,True,50,1550,25,27,Beginner Level,1.5,Web Development,2015
3101,516064,Learn Express,True,25,1309,60,14,Intermediate Level,1.5,Web Development,2015
3102,1024844,"Build A Web App with VueJS, Spring Framework and MongoDB",True,145,251,32,25,All Levels,3.5,Web Development,2016
3103,631754,Zend Framework 2: Learn the PHP framework ZF2 from scratch,True,40,723,130,37,All Levels,6.5,Web Development,2015
3104,142666,Improved SEO with Rich Snippets and MicroData,False,0,11026,228,13,Intermediate Level,1.0,Web Development,2014
3105,440006,X theme for WordPress: Responsive web design without code!,True,20,1318,81,55,All Levels,7.0,Web Development,2015
3106,857270,Become a HTML and CSS Developer - Build a Responsive Site,False,0,3894,91,29,Beginner Level,2.0,Web Development,2016
3107,370752,How to Make a Wordpress Website 2017,False,0,12293,235,18,All Levels,3.0,Web Development,2015
3108,651990,Install Wordpress,True,20,1447,35,7,Beginner Level,0.6666666666666666,Web Development,2015
3109,923146,CSS Specialist: Comprehensive CSS Training,True,100,487,31,52,Beginner Level,6.0,Web Development,2016
3110,295843,Introduction to Laravel 4,False,0,9110,411,22,All Levels,2.5,Web Development,2014
3111,1170690,Introduction to Elm,False,0,1519,28,20,Intermediate Level,1.0,Web Development,2017
3112,603408,Learn to Freelance with People Per hour  (URDU),True,20,948,48,8,All Levels,0.6,Web Development,2015
3113,578900,Learn Wordpress 4 from Scratch : Create Awesome Websites,True,75,2023,8,25,All Levels,2.0,Web Development,2015
3114,997916,Amazon Alexa Development: From Beginner to Intermediate,True,140,1858,110,52,All Levels,2.5,Web Development,2016
3115,856526,The Build a SAAS App with Flask Course,True,40,2244,365,168,All Levels,10.0,Web Development,2016
